age,gender,department,job_title,years_at_company,satisfaction_level,attrition,age_minus_tenure,maturity_satisfaction_interaction,loyalty_satisfaction_score
54,Male,Sales,Executive,14.0,1.0,1,40.0,54.0,14.0
42,Male,IT,Manager,1.0,1.0,1,41.0,42.0,1.0
48,Female,Sales,Analyst,7.0,0.2,0,41.0,9.600000000000001,1.4000000000000001
30,Male,HR,Analyst,8.0,0.4,0,22.0,12.0,3.2
37,Male,Finance,Assistant,18.0,0.4,0,19.0,14.8,7.2
31,Female,Finance,Manager,9.0,0.6,0,22.0,18.599999999999998,5.3999999999999995
28,Male,HR,Executive,1.0,0.8,0,27.0,22.400000000000002,0.8
29,Male,IT,Analyst,21.5,0.4,0,7.5,11.600000000000001,8.6
36,Male,Finance,Manager,21.5,0.6,0,14.5,21.599999999999998,12.9
57,Female,Marketing,Executive,17.0,1.0,0,40.0,57.0,17.0
26,Female,Finance,Analyst,19.0,1.0,0,7.0,26.0,19.0
32,Female,Marketing,Analyst,21.5,1.0,0,10.5,32.0,21.5
59,Female,HR,Executive,6.0,0.2,0,53.0,11.8,1.2000000000000002
28,Female,HR,Executive,3.0,0.8,0,25.0,22.400000000000002,2.4000000000000004
46,Female,Finance,Assistant,21.5,0.6,0,24.5,27.599999999999998,12.9
21,Female,Sales,Manager,5.0,0.8,0,16.0,16.8,4.0
24,Male,Marketing,Manager,2.0,0.2,1,22.0,4.800000000000001,0.4
48,Male,IT,Assistant,20.0,0.6,0,28.0,28.799999999999997,12.0
56,Female,Finance,Analyst,21.5,0.6,0,34.5,33.6,12.9
57,Male,IT,Executive,4.0,0.4,0,53.0,22.8,1.6
38,Male,Finance,Executive,10.0,0.8,0,28.0,30.400000000000002,8.0
27,Female,Sales,Executive,10.0,0.8,0,17.0,21.6,8.0
20,Male,Sales,Analyst,21.5,0.4,0,-1.5,8.0,8.6
41,Male,Sales,Executive,21.0,1.0,0,20.0,41.0,21.0
36,Male,Sales,Executive,11.0,0.2,0,25.0,7.2,2.2
26,Male,HR,Assistant,21.5,0.8,1,4.5,20.8,17.2
44,Male,HR,Analyst,16.0,0.4,1,28.0,17.6,6.4
23,Female,Marketing,Manager,21.5,0.6,0,1.5,13.799999999999999,12.9
55,Female,IT,Assistant,21.5,0.4,0,33.5,22.0,8.6
25,Female,Finance,Assistant,21.5,1.0,0,3.5,25.0,21.5
50,Male,Finance,Manager,17.0,0.2,1,33.0,10.0,3.4000000000000004
38,Female,HR,Assistant,16.0,1.0,0,22.0,38.0,16.0
58,Male,Finance,Analyst,7.0,0.6,0,51.0,34.8,4.2
46,Male,HR,Executive,16.0,0.6,0,30.0,27.599999999999998,9.6
29,Male,Marketing,Analyst,3.0,0.6,0,26.0,17.4,1.7999999999999998
45,Male,IT,Manager,21.5,0.6,0,23.5,27.0,12.9
38,Female,Marketing,Manager,16.0,0.4,0,22.0,15.200000000000001,6.4
58,Female,Sales,Assistant,8.0,0.6,0,50.0,34.8,4.8
22,Male,Sales,Analyst,12.0,0.6,0,10.0,13.2,7.199999999999999
32,Female,Sales,Analyst,3.0,0.4,0,29.0,12.8,1.2000000000000002
47,Male,Marketing,Manager,17.0,0.6,0,30.0,28.2,10.2
39,Female,Finance,Analyst,21.0,1.0,0,18.0,39.0,21.0
47,Female,IT,Manager,18.0,1.0,1,29.0,47.0,18.0
27,Male,Sales,Analyst,11.0,0.8,0,16.0,21.6,8.8
58,Female,Sales,Analyst,4.0,1.0,0,54.0,58.0,4.0
20,Male,Sales,Analyst,16.0,0.2,0,4.0,4.0,3.2
22,Female,IT,Manager,17.0,0.2,1,5.0,4.4,3.4000000000000004
32,Male,Sales,Assistant,9.0,0.2,0,23.0,6.4,1.8
47,Male,IT,Analyst,6.0,0.4,1,41.0,18.8,2.4000000000000004
44,Female,Sales,Manager,21.5,1.0,0,22.5,44.0,21.5
52,Female,Marketing,Manager,21.5,0.2,0,30.5,10.4,4.3
57,Male,Marketing,Analyst,20.0,0.8,0,37.0,45.6,16.0
25,Female,IT,Analyst,21.5,0.4,0,3.5,10.0,8.6
51,Female,Marketing,Assistant,2.0,0.8,0,49.0,40.800000000000004,1.6
40,Male,IT,Manager,9.0,1.0,0,31.0,40.0,9.0
35,Male,Marketing,Manager,21.5,0.6,0,13.5,21.0,12.9
40,Female,Marketing,Executive,21.0,0.8,1,19.0,32.0,16.8
30,Male,IT,Manager,21.5,0.6,0,8.5,18.0,12.9
56,Male,Finance,Assistant,6.0,0.4,0,50.0,22.400000000000002,2.4000000000000004
55,Male,Marketing,Executive,3.0,0.8,0,52.0,44.0,2.4000000000000004
54,Female,Sales,Executive,20.0,0.8,0,34.0,43.2,16.0
38,Female,Finance,Executive,6.0,0.4,0,32.0,15.200000000000001,2.4000000000000004
39,Male,IT,Analyst,7.0,0.4,0,32.0,15.600000000000001,2.8000000000000003
37,Female,Finance,Analyst,1.0,0.2,0,36.0,7.4,0.2
33,Male,HR,Manager,21.5,1.0,0,11.5,33.0,21.5
34,Female,HR,Executive,1.0,0.8,0,33.0,27.200000000000003,0.8
50,Male,Marketing,Assistant,5.0,0.8,1,45.0,40.0,4.0
20,Male,Marketing,Analyst,6.0,0.4,0,14.0,8.0,2.4000000000000004
22,Female,Sales,Assistant,13.0,0.4,0,9.0,8.8,5.2
35,Male,Finance,Assistant,2.0,1.0,0,33.0,35.0,2.0
42,Female,HR,Analyst,15.0,0.4,0,27.0,16.8,6.0
30,Female,Marketing,Analyst,15.0,0.6,0,15.0,18.0,9.0
31,Male,Finance,Analyst,13.0,0.6,0,18.0,18.599999999999998,7.8
29,Male,Marketing,Analyst,21.5,0.6,0,7.5,17.4,12.9
51,Female,Marketing,Executive,21.5,0.6,1,29.5,30.599999999999998,12.9
35,Male,HR,Executive,14.0,1.0,0,21.0,35.0,14.0
27,Male,HR,Executive,21.5,0.8,0,5.5,21.6,17.2
57,Male,Marketing,Executive,21.5,0.6,0,35.5,34.199999999999996,12.9
31,Male,IT,Manager,7.0,0.4,0,24.0,12.4,2.8000000000000003
43,Male,Marketing,Executive,14.0,0.6,1,29.0,25.8,8.4
47,Female,Marketing,Analyst,21.5,1.0,0,25.5,47.0,21.5
27,Female,Sales,Assistant,21.5,0.4,0,5.5,10.8,8.6
47,Male,Sales,Executive,21.5,0.6,1,25.5,28.2,12.9
55,Male,Sales,Manager,21.5,0.8,0,33.5,44.0,17.2
45,Male,IT,Analyst,10.0,0.4,0,35.0,18.0,4.0
27,Female,IT,Assistant,17.0,0.4,0,10.0,10.8,6.800000000000001
47,Male,Marketing,Assistant,14.0,0.8,0,33.0,37.6,11.200000000000001
47,Female,Sales,Executive,8.0,0.4,0,39.0,18.8,3.2
56,Female,IT,Assistant,4.0,0.6,1,52.0,33.6,2.4
55,Female,HR,Executive,21.5,0.4,1,33.5,22.0,8.6
46,Male,Marketing,Executive,16.0,0.6,0,30.0,27.599999999999998,9.6
36,Female,Finance,Analyst,21.5,0.8,0,14.5,28.8,17.2
28,Male,Marketing,Analyst,13.0,0.2,1,15.0,5.6000000000000005,2.6
52,Female,Finance,Manager,21.5,0.8,0,30.5,41.6,17.2
39,Male,Sales,Analyst,21.5,0.6,0,17.5,23.4,12.9
32,Female,Finance,Analyst,21.5,1.0,1,10.5,32.0,21.5
47,Male,Sales,Executive,21.5,0.8,1,25.5,37.6,17.2
48,Female,HR,Analyst,20.0,1.0,0,28.0,48.0,20.0
32,Male,Finance,Executive,18.0,1.0,0,14.0,32.0,18.0
54,Male,Marketing,Executive,14.0,0.6,1,40.0,32.4,8.4
25,Male,Sales,Analyst,18.0,0.6,0,7.0,15.0,10.799999999999999
37,Male,Marketing,Manager,5.0,0.2,1,32.0,7.4,1.0
24,Female,IT,Manager,21.5,0.4,0,2.5,9.600000000000001,8.6
44,Female,Sales,Assistant,9.0,0.8,0,35.0,35.2,7.2
21,Male,Finance,Assistant,21.5,0.6,0,-0.5,12.6,12.9
29,Female,Sales,Analyst,3.0,0.8,0,26.0,23.200000000000003,2.4000000000000004
49,Male,Marketing,Manager,8.0,1.0,0,41.0,49.0,8.0
24,Male,HR,Executive,20.0,0.4,1,4.0,9.600000000000001,8.0
52,Female,Sales,Assistant,21.5,0.2,1,30.5,10.4,4.3
20,Male,Finance,Executive,10.0,0.8,0,10.0,16.0,8.0
37,Male,IT,Assistant,21.5,0.4,0,15.5,14.8,8.6
51,Female,HR,Analyst,19.0,0.2,0,32.0,10.200000000000001,3.8000000000000003
30,Male,IT,Manager,21.0,0.8,0,9.0,24.0,16.8
40,Male,Sales,Assistant,21.5,0.4,0,18.5,16.0,8.6
45,Male,Marketing,Manager,3.0,0.6,0,42.0,27.0,1.7999999999999998
44,Male,Marketing,Executive,11.0,0.8,0,33.0,35.2,8.8
41,Female,Finance,Analyst,11.0,0.4,0,30.0,16.400000000000002,4.4
46,Female,Marketing,Manager,17.0,0.2,0,29.0,9.200000000000001,3.4000000000000004
32,Female,HR,Analyst,16.0,0.4,0,16.0,12.8,6.4
52,Male,Marketing,Manager,7.0,0.6,0,45.0,31.2,4.2
53,Male,Finance,Executive,4.0,0.8,0,49.0,42.400000000000006,3.2
54,Female,Sales,Executive,21.5,0.8,0,32.5,43.2,17.2
20,Male,Sales,Analyst,19.0,0.8,0,1.0,16.0,15.200000000000001
40,Male,Marketing,Executive,12.0,0.6,0,28.0,24.0,7.199999999999999
25,Male,IT,Assistant,15.0,0.2,1,10.0,5.0,3.0
47,Male,Sales,Manager,11.0,0.8,0,36.0,37.6,8.8
36,Female,Marketing,Executive,5.0,0.2,1,31.0,7.2,1.0
24,Female,Finance,Assistant,5.0,0.4,0,19.0,9.600000000000001,2.0
50,Female,Marketing,Analyst,15.0,0.2,0,35.0,10.0,3.0
24,Male,Sales,Assistant,21.5,0.2,0,2.5,4.800000000000001,4.3
57,Female,Finance,Analyst,18.0,0.8,0,39.0,45.6,14.4
22,Female,Marketing,Analyst,11.0,1.0,1,11.0,22.0,11.0
42,Male,HR,Manager,21.5,1.0,0,20.5,42.0,21.5
56,Male,Finance,Manager,12.0,0.6,0,44.0,33.6,7.199999999999999
56,Female,HR,Assistant,2.0,0.6,0,54.0,33.6,1.2
29,Female,IT,Manager,20.0,1.0,1,9.0,29.0,20.0
29,Female,Finance,Manager,15.0,0.4,0,14.0,11.600000000000001,6.0
38,Female,HR,Manager,20.0,0.8,0,18.0,30.400000000000002,16.0
36,Male,Sales,Assistant,4.0,0.8,0,32.0,28.8,3.2
40,Female,Sales,Executive,21.5,0.4,0,18.5,16.0,8.6
33,Female,IT,Manager,18.0,0.4,0,15.0,13.200000000000001,7.2
28,Male,Finance,Manager,6.0,1.0,0,22.0,28.0,6.0
20,Female,Finance,Assistant,21.5,0.6,1,-1.5,12.0,12.9
32,Male,Finance,Executive,21.5,0.4,0,10.5,12.8,8.6
23,Male,IT,Manager,21.5,0.6,0,1.5,13.799999999999999,12.9
20,Male,Finance,Analyst,19.0,0.2,0,1.0,4.0,3.8000000000000003
59,Female,Sales,Assistant,11.0,0.8,0,48.0,47.2,8.8
51,Female,HR,Manager,21.5,1.0,1,29.5,51.0,21.5
53,Male,Sales,Manager,21.5,0.8,0,31.5,42.400000000000006,17.2
47,Female,Sales,Analyst,2.0,1.0,1,45.0,47.0,2.0
50,Female,HR,Analyst,21.5,0.2,0,28.5,10.0,4.3
27,Male,Sales,Assistant,8.0,0.8,0,19.0,21.6,6.4
58,Male,IT,Assistant,21.5,0.2,0,36.5,11.600000000000001,4.3
45,Female,HR,Analyst,11.0,1.0,0,34.0,45.0,11.0
53,Male,Sales,Assistant,5.0,0.4,0,48.0,21.200000000000003,2.0
22,Female,Marketing,Analyst,18.0,0.8,0,4.0,17.6,14.4
31,Female,Sales,Manager,21.5,0.2,0,9.5,6.2,4.3
20,Female,IT,Analyst,18.0,0.8,0,2.0,16.0,14.4
24,Female,Finance,Analyst,14.0,0.8,1,10.0,19.200000000000003,11.200000000000001
49,Male,Sales,Executive,21.5,0.8,1,27.5,39.2,17.2
49,Male,Finance,Analyst,10.0,0.6,0,39.0,29.4,6.0
36,Male,Marketing,Analyst,3.0,0.2,1,33.0,7.2,0.6000000000000001
42,Male,Sales,Executive,9.0,0.2,0,33.0,8.4,1.8
34,Female,HR,Assistant,3.0,0.8,0,31.0,27.200000000000003,2.4000000000000004
56,Female,Finance,Executive,11.0,0.4,0,45.0,22.400000000000002,4.4
40,Male,Marketing,Manager,12.0,0.8,0,28.0,32.0,9.600000000000001
33,Female,HR,Executive,12.0,0.6,0,21.0,19.8,7.199999999999999
21,Female,HR,Manager,3.0,1.0,1,18.0,21.0,3.0
30,Female,HR,Assistant,21.0,0.6,0,9.0,18.0,12.6
58,Male,HR,Executive,7.0,0.4,0,51.0,23.200000000000003,2.8000000000000003
57,Male,Sales,Executive,14.0,0.8,0,43.0,45.6,11.200000000000001
53,Male,Sales,Assistant,21.5,0.2,0,31.5,10.600000000000001,4.3
57,Female,Sales,Manager,21.5,0.8,0,35.5,45.6,17.2
53,Male,Marketing,Executive,11.0,0.4,0,42.0,21.200000000000003,4.4
37,Male,Marketing,Manager,7.0,0.2,0,30.0,7.4,1.4000000000000001
49,Male,Marketing,Executive,21.5,0.6,0,27.5,29.4,12.9
34,Male,IT,Analyst,21.0,1.0,0,13.0,34.0,21.0
46,Male,Marketing,Executive,10.0,1.0,0,36.0,46.0,10.0
53,Male,Sales,Assistant,11.0,0.8,0,42.0,42.400000000000006,8.8
57,Female,Sales,Assistant,15.0,0.6,0,42.0,34.199999999999996,9.0
52,Female,IT,Manager,19.0,0.4,1,33.0,20.8,7.6000000000000005
43,Male,IT,Executive,16.0,1.0,0,27.0,43.0,16.0
34,Male,Marketing,Manager,21.5,0.6,0,12.5,20.4,12.9
49,Female,Finance,Manager,21.0,0.8,0,28.0,39.2,16.8
36,Female,IT,Analyst,21.5,0.2,0,14.5,7.2,4.3
24,Male,HR,Analyst,20.0,0.8,0,4.0,19.200000000000003,16.0
48,Male,Sales,Assistant,12.0,0.8,1,36.0,38.400000000000006,9.600000000000001
23,Male,HR,Manager,18.0,0.6,0,5.0,13.799999999999999,10.799999999999999
29,Male,Sales,Assistant,21.5,1.0,0,7.5,29.0,21.5
36,Female,Sales,Executive,13.0,0.6,0,23.0,21.599999999999998,7.8
29,Male,IT,Manager,5.0,0.2,0,24.0,5.800000000000001,1.0
36,Male,IT,Manager,4.0,0.6,1,32.0,21.599999999999998,2.4
39,Male,HR,Executive,21.5,0.4,0,17.5,15.600000000000001,8.6
43,Male,Sales,Executive,14.0,0.8,0,29.0,34.4,11.200000000000001
24,Female,HR,Assistant,8.0,1.0,0,16.0,24.0,8.0
53,Female,Finance,Assistant,9.0,0.2,0,44.0,10.600000000000001,1.8
25,Female,HR,Executive,21.5,0.8,0,3.5,20.0,17.2
21,Male,Marketing,Assistant,19.0,0.6,0,2.0,12.6,11.4
32,Male,HR,Executive,3.0,0.4,0,29.0,12.8,1.2000000000000002
30,Female,Marketing,Manager,5.0,0.6,0,25.0,18.0,3.0
42,Male,Marketing,Manager,21.0,0.8,1,21.0,33.6,16.8
35,Male,Marketing,Analyst,21.5,0.2,0,13.5,7.0,4.3
50,Female,Finance,Manager,18.0,1.0,0,32.0,50.0,18.0
30,Female,HR,Executive,1.0,0.8,0,29.0,24.0,0.8
35,Female,HR,Assistant,8.0,0.2,0,27.0,7.0,1.6
27,Female,Finance,Analyst,19.0,0.8,0,8.0,21.6,15.200000000000001
23,Male,Sales,Assistant,17.0,0.4,0,6.0,9.200000000000001,6.800000000000001
59,Male,IT,Executive,17.0,0.6,0,42.0,35.4,10.2
23,Female,HR,Manager,11.0,1.0,0,12.0,23.0,11.0
44,Male,IT,Analyst,2.0,0.2,0,42.0,8.8,0.4
22,Female,Finance,Executive,6.0,1.0,0,16.0,22.0,6.0
51,Female,Sales,Analyst,21.5,1.0,0,29.5,51.0,21.5
22,Male,Sales,Analyst,14.0,1.0,1,8.0,22.0,14.0
46,Female,Sales,Manager,3.0,0.2,0,43.0,9.200000000000001,0.6000000000000001
48,Male,Finance,Executive,12.0,0.2,0,36.0,9.600000000000001,2.4000000000000004
51,Male,Marketing,Assistant,4.0,1.0,0,47.0,51.0,4.0
38,Male,Marketing,Analyst,12.0,0.6,0,26.0,22.8,7.199999999999999
40,Male,IT,Analyst,13.0,0.8,0,27.0,32.0,10.4
24,Female,Marketing,Assistant,2.0,1.0,0,22.0,24.0,2.0
37,Male,Marketing,Executive,2.0,0.4,0,35.0,14.8,0.8
47,Female,Sales,Analyst,15.0,1.0,1,32.0,47.0,15.0
41,Female,Sales,Analyst,21.5,0.2,0,19.5,8.200000000000001,4.3
40,Female,IT,Analyst,21.5,0.8,0,18.5,32.0,17.2
25,Female,HR,Executive,17.0,0.4,0,8.0,10.0,6.800000000000001
20,Male,IT,Executive,7.0,0.8,0,13.0,16.0,5.6000000000000005
24,Male,IT,Assistant,21.5,0.8,0,2.5,19.200000000000003,17.2
31,Female,Finance,Executive,14.0,0.4,0,17.0,12.4,5.6000000000000005
45,Female,Finance,Executive,12.0,1.0,0,33.0,45.0,12.0
53,Male,IT,Manager,17.0,1.0,0,36.0,53.0,17.0
33,Female,IT,Assistant,14.0,1.0,0,19.0,33.0,14.0
45,Male,IT,Analyst,6.0,0.6,0,39.0,27.0,3.5999999999999996
46,Female,Marketing,Executive,19.0,1.0,0,27.0,46.0,19.0
28,Male,Finance,Analyst,21.5,0.4,0,6.5,11.200000000000001,8.6
45,Female,IT,Analyst,6.0,0.6,0,39.0,27.0,3.5999999999999996
41,Female,Sales,Manager,21.5,1.0,1,19.5,41.0,21.5
49,Male,Sales,Executive,18.0,0.6,0,31.0,29.4,10.799999999999999
36,Female,Marketing,Assistant,21.5,0.4,0,14.5,14.4,8.6
45,Female,Marketing,Executive,5.0,1.0,0,40.0,45.0,5.0
55,Male,HR,Analyst,21.5,0.2,0,33.5,11.0,4.3
20,Female,HR,Assistant,21.5,0.4,0,-1.5,8.0,8.6
27,Male,HR,Executive,6.0,0.8,1,21.0,21.6,4.800000000000001
54,Male,Marketing,Analyst,2.0,0.8,0,52.0,43.2,1.6
34,Female,Marketing,Analyst,8.0,0.4,0,26.0,13.600000000000001,3.2
41,Female,Marketing,Manager,15.0,0.8,0,26.0,32.800000000000004,12.0
33,Female,Sales,Manager,15.0,0.4,0,18.0,13.200000000000001,6.0
45,Female,Marketing,Manager,11.0,0.2,0,34.0,9.0,2.2
47,Female,Sales,Analyst,21.5,0.4,0,25.5,18.8,8.6
42,Female,HR,Executive,21.5,1.0,1,20.5,42.0,21.5
33,Female,HR,Manager,21.5,1.0,1,11.5,33.0,21.5
43,Male,HR,Executive,1.0,0.6,0,42.0,25.8,0.6
45,Male,IT,Assistant,12.0,0.8,1,33.0,36.0,9.600000000000001
33,Female,Finance,Assistant,12.0,0.4,0,21.0,13.200000000000001,4.800000000000001
26,Female,Finance,Manager,21.5,0.8,0,4.5,20.8,17.2
22,Male,Finance,Analyst,11.0,1.0,0,11.0,22.0,11.0
42,Female,IT,Manager,21.5,0.2,0,20.5,8.4,4.3
37,Female,IT,Manager,8.0,0.4,0,29.0,14.8,3.2
57,Male,Finance,Analyst,21.5,0.8,0,35.5,45.6,17.2
54,Female,Finance,Assistant,7.0,1.0,0,47.0,54.0,7.0
34,Female,Marketing,Executive,21.5,0.6,0,12.5,20.4,12.9
44,Female,Finance,Manager,21.0,0.8,0,23.0,35.2,16.8
56,Male,Marketing,Analyst,2.0,0.2,1,54.0,11.200000000000001,0.4
47,Female,Sales,Manager,11.0,0.2,0,36.0,9.4,2.2
29,Female,IT,Analyst,21.5,0.8,1,7.5,23.200000000000003,17.2
58,Female,Finance,Executive,10.0,0.8,0,48.0,46.400000000000006,8.0
36,Female,IT,Executive,3.0,1.0,0,33.0,36.0,3.0
58,Male,IT,Assistant,20.0,0.8,1,38.0,46.400000000000006,16.0
41,Male,IT,Analyst,21.5,0.6,0,19.5,24.599999999999998,12.9
45,Female,Sales,Analyst,10.0,1.0,0,35.0,45.0,10.0
44,Female,HR,Assistant,21.5,0.4,0,22.5,17.6,8.6
36,Male,Finance,Assistant,21.5,0.6,0,14.5,21.599999999999998,12.9
32,Male,HR,Analyst,18.0,1.0,0,14.0,32.0,18.0
39,Female,HR,Assistant,14.0,1.0,0,25.0,39.0,14.0
44,Male,HR,Executive,18.0,0.2,0,26.0,8.8,3.6
23,Female,IT,Manager,21.5,1.0,1,1.5,23.0,21.5
29,Male,Marketing,Executive,21.5,0.6,0,7.5,17.4,12.9
22,Male,IT,Assistant,8.0,0.8,0,14.0,17.6,6.4
37,Male,IT,Analyst,10.0,0.6,0,27.0,22.2,6.0
55,Male,HR,Analyst,21.5,0.4,1,33.5,22.0,8.6
41,Female,IT,Executive,13.0,1.0,0,28.0,41.0,13.0
53,Male,HR,Analyst,21.0,1.0,0,32.0,53.0,21.0
27,Male,Marketing,Assistant,8.0,1.0,0,19.0,27.0,8.0
59,Female,Finance,Executive,4.0,1.0,0,55.0,59.0,4.0
38,Male,HR,Analyst,21.5,0.2,0,16.5,7.6000000000000005,4.3
56,Male,Marketing,Manager,4.0,0.2,1,52.0,11.200000000000001,0.8
25,Female,Finance,Manager,5.0,0.8,1,20.0,20.0,4.0
45,Male,Sales,Assistant,1.0,1.0,0,44.0,45.0,1.0
53,Female,HR,Analyst,17.0,0.4,0,36.0,21.200000000000003,6.800000000000001
25,Female,HR,Assistant,2.0,0.8,0,23.0,20.0,1.6
56,Female,Sales,Executive,8.0,1.0,0,48.0,56.0,8.0
52,Female,Sales,Manager,7.0,0.2,0,45.0,10.4,1.4000000000000001
41,Male,HR,Executive,15.0,0.4,0,26.0,16.400000000000002,6.0
40,Female,Sales,Analyst,21.5,0.8,1,18.5,32.0,17.2
25,Male,IT,Assistant,21.5,0.4,1,3.5,10.0,8.6
25,Male,Finance,Assistant,5.0,1.0,0,20.0,25.0,5.0
23,Male,Finance,Assistant,2.0,0.6,0,21.0,13.799999999999999,1.2
49,Male,Finance,Executive,7.0,0.4,0,42.0,19.6,2.8000000000000003
30,Male,IT,Manager,8.0,0.4,0,22.0,12.0,3.2
49,Male,Sales,Executive,21.5,0.2,0,27.5,9.8,4.3
50,Male,Marketing,Executive,7.0,1.0,0,43.0,50.0,7.0
43,Male,Sales,Analyst,7.0,0.4,0,36.0,17.2,2.8000000000000003
28,Male,HR,Analyst,21.5,1.0,0,6.5,28.0,21.5
22,Male,Finance,Analyst,14.0,0.2,0,8.0,4.4,2.8000000000000003
50,Female,Sales,Manager,21.0,1.0,1,29.0,50.0,21.0
59,Female,Marketing,Manager,18.0,0.2,0,41.0,11.8,3.6
56,Female,HR,Analyst,6.0,0.2,0,50.0,11.200000000000001,1.2000000000000002
55,Male,IT,Analyst,4.0,0.8,1,51.0,44.0,3.2
43,Female,IT,Manager,10.0,1.0,0,33.0,43.0,10.0
50,Female,Marketing,Assistant,18.0,0.6,0,32.0,30.0,10.799999999999999
25,Female,HR,Manager,12.0,0.8,0,13.0,20.0,9.600000000000001
21,Male,Finance,Manager,16.0,0.2,0,5.0,4.2,3.2
39,Male,Sales,Manager,21.5,0.6,0,17.5,23.4,12.9
47,Male,HR,Analyst,7.0,0.4,0,40.0,18.8,2.8000000000000003
30,Male,IT,Assistant,6.0,0.4,1,24.0,12.0,2.4000000000000004
23,Female,Marketing,Manager,21.5,0.8,1,1.5,18.400000000000002,17.2
34,Female,Marketing,Analyst,5.0,0.6,0,29.0,20.4,3.0
25,Female,Sales,Executive,3.0,1.0,0,22.0,25.0,3.0
49,Female,Marketing,Executive,12.0,0.6,0,37.0,29.4,7.199999999999999
57,Male,Marketing,Manager,15.0,0.8,0,42.0,45.6,12.0
21,Male,HR,Executive,10.0,1.0,0,11.0,21.0,10.0
34,Male,Finance,Assistant,21.5,1.0,1,12.5,34.0,21.5
30,Female,Sales,Executive,20.0,0.4,0,10.0,12.0,8.0
27,Male,HR,Executive,19.0,0.6,0,8.0,16.2,11.4
45,Male,Finance,Assistant,16.0,1.0,0,29.0,45.0,16.0
24,Female,HR,Manager,21.5,0.8,0,2.5,19.200000000000003,17.2
25,Female,HR,Manager,11.0,0.4,1,14.0,10.0,4.4
45,Male,Marketing,Assistant,8.0,1.0,0,37.0,45.0,8.0
23,Male,Finance,Assistant,3.0,0.6,1,20.0,13.799999999999999,1.7999999999999998
38,Male,Sales,Assistant,21.5,0.4,0,16.5,15.200000000000001,8.6
39,Male,Sales,Executive,7.0,0.6,0,32.0,23.4,4.2
52,Male,Finance,Assistant,21.5,0.6,0,30.5,31.2,12.9
39,Male,Marketing,Analyst,21.5,0.6,0,17.5,23.4,12.9
31,Female,IT,Executive,7.0,0.4,0,24.0,12.4,2.8000000000000003
20,Female,HR,Manager,14.0,1.0,0,6.0,20.0,14.0
45,Female,Marketing,Manager,2.0,0.2,0,43.0,9.0,0.4
33,Male,Finance,Manager,10.0,1.0,1,23.0,33.0,10.0
57,Female,HR,Executive,19.0,0.4,0,38.0,22.8,7.6000000000000005
56,Male,Sales,Analyst,21.5,0.2,0,34.5,11.200000000000001,4.3
30,Male,IT,Assistant,9.0,0.2,1,21.0,6.0,1.8
55,Female,Sales,Assistant,16.0,0.2,1,39.0,11.0,3.2
32,Male,Finance,Manager,19.0,0.8,0,13.0,25.6,15.200000000000001
22,Male,HR,Manager,18.0,0.4,0,4.0,8.8,7.2
52,Female,Finance,Executive,9.0,0.8,0,43.0,41.6,7.2
25,Female,HR,Analyst,16.0,0.2,0,9.0,5.0,3.2
29,Female,Marketing,Assistant,13.0,0.8,0,16.0,23.200000000000003,10.4
24,Male,IT,Executive,10.0,0.8,0,14.0,19.200000000000003,8.0
42,Female,Marketing,Assistant,21.5,0.4,1,20.5,16.8,8.6
29,Female,Marketing,Manager,20.0,0.6,0,9.0,17.4,12.0
21,Male,Finance,Assistant,14.0,0.8,0,7.0,16.8,11.200000000000001
32,Female,IT,Analyst,12.0,0.8,0,20.0,25.6,9.600000000000001
59,Female,HR,Analyst,21.5,0.2,0,37.5,11.8,4.3
21,Female,HR,Manager,19.0,0.2,0,2.0,4.2,3.8000000000000003
39,Male,Sales,Analyst,7.0,0.2,0,32.0,7.800000000000001,1.4000000000000001
20,Male,HR,Analyst,21.5,1.0,0,-1.5,20.0,21.5
56,Male,Finance,Executive,15.0,0.8,1,41.0,44.800000000000004,12.0
28,Male,Marketing,Assistant,16.0,0.2,0,12.0,5.6000000000000005,3.2
36,Female,Marketing,Manager,21.5,0.4,0,14.5,14.4,8.6
28,Male,Marketing,Manager,8.0,1.0,0,20.0,28.0,8.0
30,Male,IT,Manager,10.0,0.6,0,20.0,18.0,6.0
34,Female,HR,Manager,4.0,0.8,0,30.0,27.200000000000003,3.2
43,Female,Finance,Manager,19.0,0.8,0,24.0,34.4,15.200000000000001
57,Female,IT,Analyst,19.0,0.4,0,38.0,22.8,7.6000000000000005
54,Male,Sales,Executive,21.5,0.6,0,32.5,32.4,12.9
49,Male,Finance,Manager,21.0,0.6,0,28.0,29.4,12.6
50,Male,Finance,Executive,21.5,1.0,0,28.5,50.0,21.5
24,Female,Finance,Executive,15.0,0.8,0,9.0,19.200000000000003,12.0
33,Female,Marketing,Analyst,14.0,0.2,0,19.0,6.6000000000000005,2.8000000000000003
30,Male,Finance,Manager,1.0,0.4,0,29.0,12.0,0.4
28,Female,HR,Analyst,16.0,0.4,1,12.0,11.200000000000001,6.4
53,Female,Finance,Manager,10.0,0.4,0,43.0,21.200000000000003,4.0
31,Female,Marketing,Analyst,19.0,0.4,0,12.0,12.4,7.6000000000000005
54,Male,Finance,Executive,21.5,0.2,1,32.5,10.8,4.3
54,Female,Sales,Manager,3.0,0.2,0,51.0,10.8,0.6000000000000001
20,Female,Sales,Assistant,5.0,1.0,0,15.0,20.0,5.0
